,tconst,title,genre1,numVotes,startYear,runtimeMinutes,averageRating,url,pays_prod,sypnosis,reco1,reco2,reco3,reco4,trailer_embed_url,complete_movie_embed_url
32,tt0057565,Le Paradis et l'Enfer,Crime,40289,1963.0,143.0,8.4,https://m.media-amazon.com/images/M/MV5BOTI4NTNhZDMtMWNkZi00MTRmLWJmZDQtMmJkMGVmZTEzODlhXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg,['Japan'],An executive of a Yokohama shoe company becomes a victim of extortion when his chauffeur's son is kidnapped by mistake and held for ransom.,tt0058126,tt0058625,tt0057277,tt0056592,https://www.youtube.com/embed/LV3z2Ytxu90,https://Trailers.to/player/embed/imdb/tt0057565
33,tt0058888,Barberousse,Drama,18262,1965.0,185.0,8.4,https://m.media-amazon.com/images/M/MV5BNDU5ZjE1OWUtZjcxNS00NjAzLThhZTQtOWY0MDc3NDQ1YTE2XkEyXkFqcGdeQXVyMTIyNzY1NzM@.jpg,['Japan'],"In 19th-century Japan, a rough-tempered yet charitable town doctor trains a young intern",tt0064116,tt0053115,tt0055031,tt0066580,https://www.youtube.com/embed/cq6BOJodhCE,https://Trailers.to/player/embed/imdb/tt0058888
34,tt0047445,L'Intendant Sansho,Drama,15791,1954.0,124.0,8.4,https://m.media-amazon.com/images/M/MV5BZGU0YmFmMGEtYjVmZi00N2UxLTkxOWMtMzRjZDFhZDQyYzBhXkEyXkFqcGdeQXVyMTIyNzY1NzM@.jpg,['Japan'],"In medieval Japan, a compassionate governor is sent into exile. His wife and children try to join him, but are separated, and the children grow up amid suffering and oppression",tt0051201,tt0048473,tt0048452,tt0045693,https://www.youtube.com/embed/1TSo4GBi1xI,https://Trailers.to/player/embed/imdb/tt0047445
35,tt0062759,Le bras de diamant,Adventure,14087,1969.0,94.0,8.4,https://m.media-amazon.com/images/M/MV5BYjMzMWEwNmUtMDM5Ny00YTI5LWIxYzAtMzMzZTcyMDc3MTIzXkEyXkFqcGdeQXVyMTEwNTQxMjQ@.jpg,['Soviet Union'],An ordinary Soviet citizen accidentally intervenes into a huge operation of international criminal group that trades illegally obtained jewelry,tt0060584,tt0070233,tt0071853,tt0142632,https://www.youtube.com/embed/W6D-r1CU-VM,https://Trailers.to/player/embed/imdb/tt0062759
36,tt0061847,Rébellion,Drama,12157,1967.0,128.0,8.4,https://m.media-amazon.com/images/M/MV5BZTgyZDM1ZDctNzQzZS00NzBjLWI2ZTYtNjY2YzJjNTBkNTg2XkEyXkFqcGdeQXVyNjgxMDA4OTI@.jpg,['Japan'],"The mother of a feudal lord's only heir is kidnapped away from her husband by the lord. The husband and his samurai father must decide whether to accept the unjust decision, or risk death to get her back.",tt0060742,tt0059527,tt0058631,tt0057565,https://www.youtube.com/embed/GTkERWlcJB0,https://Trailers.to/player/embed/imdb/tt0061847
37,tt0060584,La prisonnière du Caucase,Adventure,11594,1967.0,82.0,8.4,https://m.media-amazon.com/images/M/MV5BYmVkMjI3YTktYWZiYi00Njg5LWFjNTMtOWM5ZGNiYWM2MzhmXkEyXkFqcGdeQXVyNDM1ODc2NzE@.jpg,['Soviet Union'],"A young student Shurik comes to a remote mountainous region in search of ancient legends and traditions. Fooled by the corrupt local governor, he helps him to kidnap a beautiful young girl, but soon realizes what he's done.",tt0062759,tt0070233,tt0071853,tt0142632,,https://Trailers.to/player/embed/imdb/tt0060584
38,tt0066078,La dernière croisade,Action,6287,1971.0,203.0,8.4,https://m.media-amazon.com/images/M/MV5BMTQ1NDA0ZjMtN2IyNy00MDQ4LWI2Y2QtMTNiYmU0YWYxMDYxXkEyXkFqcGdeQXVyNDUzOTQ5MjY@.jpg,"['Romania', 'France', 'Italy']","At the end of the 16th century Wallachian ruler Prince Michael the Brave overcame the adversity of the Ottoman and Austrian Empires to unite Wallachia, Moldavia and Transylvania into one country",tt0073707,tt0072860,tt0047478,tt0056058,https://www.youtube.com/embed/ZM_FS_-C--8,https://Trailers.to/player/embed/imdb/tt0066078
39,tt6725014,Scènes de la vie conjugale,Drama,5934,1974.0,169.0,8.4,https://m.media-amazon.com/images/M/MV5BNGVmYzk0MjctYmIwMi00Nzk0LWIwZTAtNDZlZDRkODYwNTIzXkEyXkFqcGdeQXVyNTQ1NDk2NzQ@.jpg,['Sweden'],"Scenes from a Marriage chronicles the many years of love and turmoil that bind Marianne (Liv Ullmann) and Johan (Erland Josephson) through matrimony, infidelity, divorce, and subsequent partners",tt0076727,tt0072783,tt0064116,tt0078788,https://www.youtube.com/embed/qxE1oA4scvc,https://Trailers.to/player/embed/imdb/tt6725014
40,tt0070861,Seuls les vieux vont au combat,Comedy,4923,1974.0,92.0,8.4,https://m.media-amazon.com/images/M/MV5BYzU5NDAwOTktMDBiOS00MTI2LTllOWUtMDExOGQ4OTI3YmU1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjg3MTIwODI@.jpg,['Soviet Union'],"During World War II, a Soviet veteran pilot teaches to newcomers that war is transient, and music is eternal",tt0071143,tt0165629,tt0158560,tt0074605,,https://Trailers.to/player/embed/imdb/tt0070861
41,tt0060742,Le héros,Drama,3981,1966.0,117.0,8.4,https://m.media-amazon.com/images/M/MV5BYzBmYTI3ZWMtMTBlOS00M2JhLThiNDQtYjQ3ZWM4MzNkYjE1XkEyXkFqcGdeQXVyNTgyNTA4MjM@.jpg,['India'],"En route to Delhi to receive an award, a Bengali film star reevaluates his success through his fellow passengers, dreams and past experiences",tt0061847,tt0057423,tt0058631,tt0059527,,https://Trailers.to/player/embed/imdb/tt0060742
42,tt0054042,Macario,Drama,3179,1960.0,91.0,8.4,https://m.media-amazon.com/images/M/MV5BYTNjYmJiMWYtMjIyMi00MzE3LTkyMzEtNDhjNTAyY2JhNWM5XkEyXkFqcGdeQXVyNjk1Njg5NTA@.jpg,['Mexico'],"Poor, hungry peasant Macario longs for just one good meal on the Day of the Dead. After his wife cooks a turkey for him, he meets three apparitions, the Devil, God, and Death. Each asks him to share his turkey, but he refuses all except Death. In return, Death gives him a bottle of water which will heal any illness. Soon, Macario is more wealthy than the village doctor, which draws the attention of the feared Inquisition.::Elladan <elladan@eskimo.com",tt0050825,tt0057012,tt0057423,tt0056322,,https://Trailers.to/player/embed/imdb/tt0054042
43,tt0050322,"Deux yeux, douze mains",Comedy,1769,1957.0,143.0,8.4,https://m.media-amazon.com/images/M/MV5BMDU3Yjc4MjItMjdhMy00YzU0LTg3OWItZWQzYjAyNGQ4MTZmXkEyXkFqcGdeQXVyNDUzOTQ5MjY@.jpg,['India'],"Progressive, reform-minded young warden gets permission to take six surly murderers from prison to dilapidated country farm, to rehabilitate it and themselves through hard work and kindly guidance",tt0050870,tt0052357,tt0047445,tt0054407,,https://Trailers.to/player/embed/imdb/tt0050322
44,tt0057423,Pour la suite du monde,Documentary,654,1963.0,105.0,8.4,https://m.media-amazon.com/images/M/MV5BMjk1MTZkMmEtMzMzYi00OTIyLTgwNGQtNGViYzc3YzMyODZkXkEyXkFqcGdeQXVyNjI1OTcxMDI@.jpg,['Canada'],"At the instigation of the filmmakers, the young men of the Ile-aux-Coudres in the middle of the St-Lawrence River try as a memorial to their ancestors to revive the fishing of the belugas interrupted in 1924.::Jean-Marie Berthiaume <jiembe@videotron.ca",tt0057012,tt0056512,tt0060742,tt0056322,,https://Trailers.to/player/embed/imdb/tt0057423
45,tt0066921,Orange mécanique,Crime,790679,1971.0,136.0,8.3,https://m.media-amazon.com/images/M/MV5BMTY3MjM1Mzc4N15BMl5BanBnXkFtZTgwODM0NzAxMDE@.jpg,"['United Kingdom', 'United States']","In the future, a sadistic gang leader is imprisoned and volunteers for a conduct-aversion experiment, but it doesn't go as planned.",tt0070735,tt0064553,tt0066758,tt0064038,https://www.youtube.com/embed/T54uZPI4Z8A,https://Trailers.to/player/embed/imdb/tt0066921
46,tt0062622,2001 : L'Odyssée de l'espace,Adventure,634288,1968.0,149.0,8.3,https://m.media-amazon.com/images/M/MV5BMmNlYzRiNDctZWNhMi00MzI4LThkZTctMTUzMmZkMmFmNThmXkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg,"['United Kingdom', 'United States']","After discovering a mysterious artifact buried beneath the Lunar surface, mankind sets off on a quest to find its origins with help from intelligent supercomputer H.A.L. 9000",tt0065670,tt0071411,tt0057115,tt0053125,https://www.youtube.com/embed/oOij6UGRB6s,https://Trailers.to/player/embed/imdb/tt0062622
47,tt0052357,Sueurs froides,Mystery,384905,1958.0,128.0,8.3,https://m.media-amazon.com/images/M/MV5BYTE4ODEwZDUtNDFjOC00NjAxLWEzYTQtYTI1NGVmZmFlNjdiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg,['United States'],"A former San Francisco police detective juggles wrestling with his personal demons and becoming obsessed with the hauntingly beautiful woman he has been hired to trail, who may be deeply disturbed",tt0053604,tt0048452,tt0050371,tt0056592,https://www.youtube.com/embed/UHhsEYDg8GI,https://Trailers.to/player/embed/imdb/tt0052357
48,tt0053125,La mort aux trousses,Adventure,314074,1959.0,136.0,8.3,https://m.media-amazon.com/images/M/MV5BZDA3NDExMTUtMDlhOC00MmQ5LWExZGUtYmI1NGVlZWI4OWNiXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg,['United States'],"A New York City advertising executive goes on the run after being mistaken for a government agent by a group of foreign spies, and falls for a woman whose loyalties he begins to doubt",tt0062622,tt0046268,tt0050212,tt0057115,https://www.youtube.com/embed/rUxTIfrIsBA,https://Trailers.to/player/embed/imdb/tt0053125
49,tt0056592,Du silence et des ombres...,Crime,305658,1962.0,129.0,8.3,https://m.media-amazon.com/images/M/MV5BNmVmYzcwNzMtMWM1NS00MWIyLThlMDEtYzUwZDgzODE1NmE2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg,['United States'],"Atticus Finch, a widowed lawyer in Depression-era Alabama, defends a black man against an undeserved rape charge, and his children against prejudice",tt0057277,tt0053604,tt0058631,tt0059527,https://www.youtube.com/embed/UISApwv0iGA,https://Trailers.to/player/embed/imdb/tt0056592
50,tt0070735,L'Arnaque,Comedy,251884,1973.0,129.0,8.3,https://m.media-amazon.com/images/M/MV5BNGU3NjQ4YTMtZGJjOS00YTQ3LThmNmItMTI5MDE2ODI3NzY3XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg,['United States'],Two grifters team up to pull off the ultimate con,tt0066921,tt0072777,tt0071315,tt0072783,https://www.youtube.com/embed/_nAIb_J9T5M,https://Trailers.to/player/embed/imdb/tt0070735
51,tt0045152,Chantons sous la pluie,Comedy,230167,1952.0,103.0,8.3,https://m.media-amazon.com/images/M/MV5BZDRjNGViMjQtOThlMi00MTA3LThkYzQtNzJkYjBkMGE0YzE1XkEyXkFqcGdeQXVyNDYyMDk5MTU@.jpg,['United States'],A silent film star falls for a chorus girl just as he and his delusionally jealous screen partner are trying to make the difficult transition to talking pictures in 1920s Hollywood,tt0049902,tt0046478,tt0046912,tt0048956,https://www.youtube.com/embed/5_EVHeNEIJY,https://Trailers.to/player/embed/imdb/tt0045152
52,tt0053604,La garçonnière,Comedy,173278,1960.0,125.0,8.3,https://m.media-amazon.com/images/M/MV5BNzkwODFjNzItMmMwNi00MTU5LWE2MzktM2M4ZDczZGM1MmViXkEyXkFqcGdeQXVyNDY2MTk1ODk@.jpg,['United States'],"A Manhattan insurance clerk tries to rise in his company by letting its executives use his apartment for trysts, but complications and a romance of his own ensue",tt0052357,tt0056592,tt0058631,tt0053291,https://www.youtube.com/embed/-ybsN2136ac,https://Trailers.to/player/embed/imdb/tt0053604
53,tt0044741,Vivre,Drama,74333,1952.0,143.0,8.3,https://m.media-amazon.com/images/M/MV5BZmM0NGY3Y2MtMTA1YS00YmQzLTk2YTctYWFhMDkzMDRjZWQzXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,['Japan'],A bureaucrat tries to find meaning in his life after he discovers he has terminal cancer,tt0045693,tt0046438,tt0048452,tt0043313,https://www.youtube.com/embed/nr2d6PsRpsc,https://Trailers.to/player/embed/imdb/tt0044741
54,tt0071411,L'aigle de la Taiga,Adventure,25771,1975.0,142.0,8.3,https://m.media-amazon.com/images/M/MV5BYWY0OWJlZTgtMWUzNy00MGJhLTk5YzQtNmY5MDEwOTIxNjMyXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg,"['Soviet Union', 'Japan']",The Russian army sends an explorer on an expedition to the snowy Siberian wilderness where he makes friends with a seasoned local hunter,tt0065670,tt0062622,tt0077775,tt0073195,https://www.youtube.com/embed/oXGB-dKchz8,https://Trailers.to/player/embed/imdb/tt0071411
55,tt0049902,Un condamné à mort s'est échappé ou Le vent souffle où il veut,Drama,20835,1956.0,101.0,8.3,https://m.media-amazon.com/images/M/MV5BYzMyYTFjYzAtOTczYS00NTU0LTg1Y2EtN2UwN2RkMDNjZDA1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjgyNjk3MzE@.jpg,['France'],A captured French Resistance fighter during WWII engineers a daunting escape from a Nazi prison in France,tt0050634,tt0048956,tt0045152,tt0054451,https://www.youtube.com/embed/o6nHFpKK6Lc,https://Trailers.to/player/embed/imdb/tt0049902
56,tt0050634,Quand passent les cigognes,Drama,16472,1957.0,95.0,8.3,https://m.media-amazon.com/images/M/MV5BMTU4MTMzNDA4NV5BMl5BanBnXkFtZTgwMTcyMTM2MTE@.jpg,['Soviet Union'],"Veronica plans a rendezvous with her lover, Boris, at the bank of river, only for him to be drafted into World War II shortly thereafter",tt0049902,tt0054451,tt0050976,tt0050986,https://www.youtube.com/embed/2OccZQmxKac,https://Trailers.to/player/embed/imdb/tt0050634
57,tt0070233,Ivan Vassilievitch change de profession,Adventure,15896,1973.0,88.0,8.3,https://m.media-amazon.com/images/M/MV5BYWU1NGI4ZWQtYjZiMC00NjU2LWJhNDEtMmY3NzY1ZmNiMGUxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjMxMjkwMjI@.jpg,['Soviet Union'],"An ordinary Soviet building manager, living in the 20th century, is extremely similar to Tsar of All Rus' - Ivan IV the Terrible (1530 - 1584). He would never have known about this, but one day his neighbor created a time machine.",tt0071853,tt0062759,tt0142632,tt0060584,https://www.youtube.com/embed/h6YQMOJmDJ4,https://Trailers.to/player/embed/imdb/tt0070233
58,tt0048452,La parole,Drama,15117,1955.0,126.0,8.3,https://m.media-amazon.com/images/M/MV5BYjFjYzQ4ZTgtZGQ3MS00NDE2LTlmOTktYTIwOWIwMWVkYjcxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTc2MDU0NDE@.jpg,['Denmark'],"Follows the lives of the Borgen family, as they deal with inner conflict, as well as religious conflict with each other, and the rest of the town",tt0045693,tt0052357,tt0047445,tt0048956,https://www.youtube.com/embed/-uQEPjRog84,https://Trailers.to/player/embed/imdb/tt0048452
59,tt0048956,L'invaincu,Drama,13206,1956.0,110.0,8.3,https://m.media-amazon.com/images/M/MV5BZGFmYTBkYmEtNTNmMi00YWExLWIyY2ItYjYzMjEyMGNjOWFmXkEyXkFqcGdeQXVyNTgyNTA4MjM@.jpg,['India'],"Following his father's death, a boy leaves home to study in Calcutta, while his mother must face a life alone.",tt0049902,tt0050634,tt0048452,tt0051201,https://www.youtube.com/embed/mgv68E_o6VM,https://Trailers.to/player/embed/imdb/tt0048956
60,tt0072783,Chupke Chupke,Comedy,12232,1975.0,146.0,8.3,https://m.media-amazon.com/images/M/MV5BMjAzMjMzMzU2N15BMl5BanBnXkFtZTgwMDkxOTE3NDE@.jpg,['India'],A newly wedded husband plays a practical joke on his wife's family with full support from his wife and friends.,tt0076727,tt0072417,tt0066921,tt0070735,https://www.youtube.com/embed/yIFvBsI9FsY,https://Trailers.to/player/embed/imdb/tt0072783
61,tt0056512,Le Fanfaron,Comedy,10182,1962.0,105.0,8.3,https://m.media-amazon.com/images/M/MV5BYmRmZGIxZWYtZDVkNS00NWI0LTg1ZDMtNzdiNjdiMWIxMTg3XkEyXkFqcGdeQXVyMjA0MzYwMDY@.jpg,['Italy'],An impulsive braggart takes a shy law student with him for a two-day road trip from Rome to Tuscany,tt0056322,tt0054451,tt0057423,tt0057012,https://www.youtube.com/embed/X5Tjj5B7Kbc,https://Trailers.to/player/embed/imdb/tt0056512
62,tt0076727,Romance de bureau,Comedy,8807,1977.0,159.0,8.3,https://m.media-amazon.com/images/M/MV5BNTY3YTI1MWMtOWMyZi00MDU3LTkwY2MtY2U2MzQwZWIzNmM3XkEyXkFqcGdeQXVyNjg3MTIwODI@.jpg,['Soviet Union'],"The life of entire statistical bureau becomes crazy when an ordinary worker, a shy man, falls in love with a boss, a strict woman",tt0072783,tt0072417,tt0078788,tt6725014,,https://Trailers.to/player/embed/imdb/tt0076727
63,tt0059527,Le miroir aux alouettes,Drama,8506,1965.0,128.0,8.3,https://m.media-amazon.com/images/M/MV5BNTg2ZWMwMmItOTM0Zi00MWQ5LTgyOTAtYWFhODY4MzUxMThkXkEyXkFqcGdeQXVyMzIwNDY4NDI@.jpg,['Czechoslovakia'],"A carpenter in the Fascist Slovak State is appointed ""Aryan controller"" of a Jewish widow\'s store",tt0058631,tt0057277,tt0056592,tt0058126,https://www.youtube.com/embed/gvZE9Yuxkyg,https://Trailers.to/player/embed/imdb/tt0059527
64,tt0075404,L'Ascension,Drama,7778,1977.0,111.0,8.3,https://m.media-amazon.com/images/M/MV5BMTNhYWMyNzgtYWI4MC00NDAxLWJjZmItN2QyZTAwYTNhMTBmXkEyXkFqcGdeQXVyNjg3MTIwODI@.jpg,['Soviet Union'],"Two Soviet partisans on a mission to gather food contend with the winter cold, the occupying Germans, and their own psyches",tt0075963,tt0074605,tt0072777,tt0075314,https://www.youtube.com/embed/VteY61FDhc8,https://Trailers.to/player/embed/imdb/tt0075404
65,tt0065670,Les douze heures,Adventure,6259,1971.0,153.0,8.3,https://m.media-amazon.com/images/M/MV5BMmIzYTY2YTktNTczMi00OGU4LTg1NTgtNzlhMzUzMDFhNGRhXkEyXkFqcGdeQXVyMzQzNDc4NTQ@.jpg,['Soviet Union'],Two gentlemen of fortune from the times of Imperial Russia are looking for an uncountable treasure at the dawn of the Soviet Union age,tt0062622,tt0071411,tt0057115,tt0072684,https://www.youtube.com/embed/P8t2dbJ7YXY,https://Trailers.to/player/embed/imdb/tt0065670
66,tt0074605,Harlan County U.S.A.,Documentary,5551,1976.0,103.0,8.3,https://m.media-amazon.com/images/M/MV5BZGQ2OWY2YjEtNjA4OC00YTc1LWFkYTktN2U5NDExOTUzZTNjXkEyXkFqcGdeQXVyMTY5Nzc4MDY@.jpg,['United States'],A heartbreaking record of the thirteen-month struggle between a community fighting to survive and a corporation dedicated to the bottom line,tt0075963,tt0075404,tt0071143,tt0158560,https://www.youtube.com/embed/iCiVMngILEI,https://Trailers.to/player/embed/imdb/tt0074605
67,tt0078355,Le troupeau,Drama,4717,1978.0,129.0,8.3,https://m.media-amazon.com/images/M/MV5BNjI3NTk3NzQtMDg4OS00YTU2LWI2NTItYWJhMjI1ZTA2MzQ1XkEyXkFqcGdeQXVyNDUyOTg3Njg@.jpg,['Turkey'],"Because of a local blood feud, a peasant family in eastern Turkey decides to sell its sheep in far away Ankara",tt0072777,tt0075404,tt0077838,tt0070735,,https://Trailers.to/player/embed/imdb/tt0078355
68,tt0072777,Chhoti Si Baat,Comedy,4010,1976.0,123.0,8.3,https://m.media-amazon.com/images/M/MV5BNTAxMmUwYzktMTY0NS00ZDcwLWEwMjEtNDRkMGRlMzRhYjVmXkEyXkFqcGdeQXVyODE5NzE3OTE@.jpg,['India'],A timid suitor seeks the help of a ruthless colonel to win the woman of his dreams when a bold young man begins to pursue her in this romantic comedy,tt0078355,tt0075404,tt0070735,tt0075963,https://www.youtube.com/embed/ah4KCyj-NT4,https://Trailers.to/player/embed/imdb/tt0072777
69,tt0057277,La grande ville,Drama,3962,1963.0,136.0,8.3,https://m.media-amazon.com/images/M/MV5BZjcyMjA5NTMtMDkwNS00ZDhhLTg3MjctYjk0MmY2ZmU2YjcxXkEyXkFqcGdeQXVyMjQ3NzUxOTM@.jpg,['India'],"Life at home changes when a house-wife from a middle-class, conservative family in Calcutta gets a job as a saleswoman",tt0058126,tt0056592,tt0059527,tt0058631,https://www.youtube.com/embed/HGA8WBTvQco,https://Trailers.to/player/embed/imdb/tt0057277
70,tt0071143,Kalahari,Comedy,3806,1974.0,92.0,8.3,https://m.media-amazon.com/images/M/MV5BY2UwMmRhZDctMWYwMi00ZTJmLTllZGUtNDFiZjMzZDI4YjgwXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg,['South Africa'],Hilarious documentary on the wildlife of the Namib Desert.'],tt0165629,tt0158560,tt0074605,tt0070861,https://www.youtube.com/embed/v1fqy3eY5q8,https://Trailers.to/player/embed/imdb/tt0071143
71,tt0056322,Keeper of Promises,Drama,3097,1962.0,98.0,8.3,https://m.media-amazon.com/images/M/MV5BNGVkOTQzM2UtNDMxNS00Zjk0LTg0MDQtMTM3NTExNDVlNTY2XkEyXkFqcGdeQXVyMjkxNTQ3OTE@.jpg,['Brazil'],"A simple yet devout Christian makes a vow to Saint Barbara after she saves his donkey, but everyone he meets seems determined to misunderstand his intentions. Will he be able to keep his promise in the end",tt0056512,tt0054451,tt0057423,tt0057012,https://www.youtube.com/embed/VO1F_WDMNCo,https://Trailers.to/player/embed/imdb/tt0056322
