,tconst,title,genre1,numVotes,startYear,runtimeMinutes,averageRating,url,pays_prod,sypnosis,reco1,reco2,reco3,reco4,trailer_embed_url,complete_movie_embed_url
0,tt6723592,Tenet,Action,434527,2020.0,150.0,7.4,https://m.media-amazon.com/images/M/MV5BYzg0NGM2NjAtNmIxOC00MDJmLTg5ZmYtYzM0MTE4NWE2NzlhXkEyXkFqcGdeQXVyMTA4NjE0NjEy.jpg,"['United States', 'United Kingdom']","Armed with only one word, Tenet, and fighting for the survival of the entire world, a Protagonist journeys through a twilight world of international espionage on a mission that will unfold in something beyond real time",tt1160419,tt3480822,tt6334354,tt7713068,https://www.youtube.com/embed/gxuT5yqZJh8,https://Trailers.to/player/embed/imdb/tt6723592
1,tt1160419,Dune,Action,307660,2021.0,155.0,8.2,https://m.media-amazon.com/images/M/MV5BN2FjNmEyNWMtYzM0ZS00NjIyLTg5YzYtYThlMGVjNzE1OGViXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,"['United States', 'Canada']","Feature adaptation of Frank Herbert's science fiction novel, about the son of a noble family entrusted with the protection of the most valuable asset and most vital element in the galaxy.",tt6334354,tt3480822,tt6264654,tt2382320,https://www.youtube.com/embed/w0HgHet0sxg,https://Trailers.to/player/embed/imdb/tt1160419
2,tt2948372,Soul,Adventure,284184,2020.0,100.0,8.1,https://m.media-amazon.com/images/M/MV5BZGE1MDg5M2MtNTkyZS00MTY5LTg1YzUtZTlhZmM1Y2EwNmFmXkEyXkFqcGdeQXVyNjA3OTI0MDc@.jpg,['United States'],"After landing the gig of a lifetime, a New York jazz pianist suddenly finds himself trapped in a strange land between Earth and the afterlife",tt3228774,tt7146812,tt12801262,tt1051906,https://www.youtube.com/embed/Gs--6c7Hn_A,https://Trailers.to/player/embed/imdb/tt2948372
3,tt3480822,Black Widow,Action,271679,2021.0,134.0,6.8,https://m.media-amazon.com/images/M/MV5BNjRmNDI5MjMtMmFhZi00YzcwLWI4ZGItMGI2MjI0N2Q3YmIwXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,['United States'],Natasha Romanoff confronts the darker parts of her ledger when a dangerous conspiracy with ties to her past arises,tt6334354,tt6264654,tt1160419,tt9777666,https://www.youtube.com/embed/6SGUlutHc1w,https://Trailers.to/player/embed/imdb/tt3480822
4,tt6334354,The Suicide Squad,Action,243528,2021.0,132.0,7.3,https://m.media-amazon.com/images/M/MV5BNGM3YzdlOWYtNjViZS00MTE2LWE1MWUtZmE2ZTcxZjcyMmU3XkEyXkFqcGdeQXVyODEyMTI1MjA@.jpg,"['United States', 'Canada', 'United Kingdom']","Supervillains Harley Quinn, Bloodsport, Peacemaker and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese",tt3480822,tt6264654,tt9777666,tt1160419,https://www.youtube.com/embed/B_qpey8IS4A,https://Trailers.to/player/embed/imdb/tt6334354
5,tt7713068,Birds of Prey et la fantabuleuse histoire de Harley Quinn,Action,213490,2020.0,109.0,6.1,https://m.media-amazon.com/images/M/MV5BMzQ3NTQxMjItODBjYi00YzUzLWE1NzQtZTBlY2Y2NjZlNzkyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,['United States'],"After splitting with the Joker, Harley Quinn joins superheroines Black Canary, Huntress and Renee Montoya to save a young girl from an evil crime lord",tt8936646,tt7846844,tt1502397,tt7556122,https://www.youtube.com/embed/A2qYFSyTJ6U,https://Trailers.to/player/embed/imdb/tt7713068
6,tt1051906,The Invisible Man,Drama,197749,2020.0,124.0,7.1,https://m.media-amazon.com/images/M/MV5BZjFhM2I4ZDYtZWMwNC00NTYzLWE3MDgtNjgxYmM3ZWMxYmVmXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,"['Australia', 'United States']","When Cecilia's abusive ex takes his own life and leaves her his fortune, she suspects his death was a hoax. As a series of coincidences turn lethal, Cecilia works to prove that she is being hunted by someone nobody can see.",tt1070874,tt8332922,tt9770150,tt10272386,https://www.youtube.com/embed/aNLDY22_nlc,https://Trailers.to/player/embed/imdb/tt1051906
7,tt6264654,Free Guy,Action,196067,2021.0,115.0,7.2,https://m.media-amazon.com/images/M/MV5BOTY2NzFjODctOWUzMC00MGZhLTlhNjMtM2Y2ODBiNGY1ZWRiXkEyXkFqcGdeQXVyMDM2NDM2MQ@@.jpg,"['United States', 'Canada']","A bank teller discovers that he's actually an NPC inside a brutal, open world video game.""]",tt5034838,tt7888964,tt9777666,tt6334354,https://www.youtube.com/embed/kgcgg92hmpE,https://Trailers.to/player/embed/imdb/tt6264654
8,tt3228774,Cruella,Adventure,185645,2021.0,134.0,7.4,https://m.media-amazon.com/images/M/MV5BOWI5YTUxOWEtZmRiZS00ZmQxLWE2NzctYTRiODA2NzE1ZjczXkEyXkFqcGdeQXVyMDM2NDM2MQ@@.jpg,"['United States', 'United Kingdom']",A live-action prequel feature film following a young Cruella de Vil,tt12801262,tt7146812,tt7979580,tt9243804,https://www.youtube.com/embed/57SYFRtLoLo,https://Trailers.to/player/embed/imdb/tt3228774
9,tt8936646,Tyler Rake,Action,182257,2020.0,116.0,6.7,https://m.media-amazon.com/images/M/MV5BMDJiNzUwYzEtNmQ2Yy00NWE4LWEwNzctM2M0MjE0OGUxZTA3XkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg,"['United States', 'Canada', 'Thailand']","Tyler Rake, a fearless black market mercenary, embarks on the most deadly extraction of his career when he's enlisted to rescue the kidnapped son of an imprisoned international crime lord.",tt7846844,tt7556122,tt1502397,tt7713068,https://www.youtube.com/embed/xso-ELEIlss,https://Trailers.to/player/embed/imdb/tt8936646
10,tt5034838,Godzilla vs Kong,Action,179609,2021.0,113.0,6.4,https://m.media-amazon.com/images/M/MV5BZmYzMzU4NjctNDI0Mi00MGExLWI3ZDQtYzQzYThmYzc2ZmNjXkEyXkFqcGdeQXVyMTEyMjM2NDc2.jpg,"['United States', 'Australia', 'Canada', 'India']",The epic next chapter in the cinematic Monsterverse pits two of the greatest icons in motion picture history against one another - the fearsome Godzilla and the mighty Kong - with humanity caught in the balance,tt0293429,tt6264654,tt9777666,tt0870154,https://www.youtube.com/embed/w8Pr9V2M-rE,https://Trailers.to/player/embed/imdb/tt5034838
11,tt9777666,The Tomorrow War,Action,175294,2021.0,138.0,6.6,https://m.media-amazon.com/images/M/MV5BNTI2YTI0MWEtNGQ4OS00ODIzLWE1MWEtZGJiN2E3ZmM1OWI1XkEyXkFqcGdeQXVyODk4OTc3MTY@.jpg,['United States'],A family man is drafted to fight in a future war where the fate of humanity relies on his ability to confront the past,tt5034838,tt6264654,tt0870154,tt0293429,https://www.youtube.com/embed/6nqKBKw7bDA,https://Trailers.to/player/embed/imdb/tt9777666
12,tt8332922,Sans un bruit 2,Drama,173285,2020.0,97.0,7.3,https://m.media-amazon.com/images/M/MV5BMTE2ODU4NDEtNmRjNS00OTk1LTg4NmMtNTAzYzVlNzJmYjgzXkEyXkFqcGdeQXVyODk4OTc3MTY@.jpg,['United States'],"Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize the creatures that hunt by sound are not the only threats lurking beyond the sand path",tt9770150,tt1051906,tt1070874,tt10272386,https://www.youtube.com/embed/BpdDN9d9Jio,https://Trailers.to/player/embed/imdb/tt8332922
13,tt7888964,Nobody,Action,170242,2021.0,92.0,7.4,https://m.media-amazon.com/images/M/MV5BMjM5YTRlZmUtZGVmYi00ZjE2LWIyNzAtOWVhMDk1MDdkYzhjXkEyXkFqcGdeQXVyMjMxOTE0ODA@.jpg,"['Japan', 'United States']","A docile family man slowly reveals his true character after his house gets burgled by two petty thieves, which, coincidentally, leads him going to a bloody war with a Russian crime boss",tt6264654,tt5109280,tt5034838,tt11083552,https://www.youtube.com/embed/5E4YKeNqIcE,https://Trailers.to/player/embed/imdb/tt7888964
14,tt1070874,Les Sept de Chicago,Drama,160870,2020.0,129.0,7.8,https://m.media-amazon.com/images/M/MV5BYjYzOGE1MjUtODgyMy00ZDAxLTljYTgtNzk0Njg2YWQwMTZhXkEyXkFqcGdeQXVyMDM2NDM2MQ@@.jpg,"['United States', 'United Kingdom', 'India']","The story of 7 people on trial stemming from various charges surrounding the uprising at the 1968 Democratic National Convention in Chicago, Illinois",tt9770150,tt1051906,tt8332922,tt10272386,https://www.youtube.com/embed/FVb6EdKDBfU,https://Trailers.to/player/embed/imdb/tt1070874
15,tt7846844,Enola Holmes,Action,151588,2020.0,123.0,6.6,https://m.media-amazon.com/images/M/MV5BZjNkNzk0ZjEtM2M1ZC00MmMxLTlmOWEtNWRlZTc1ZTUyNzY4XkEyXkFqcGdeQXVyMTEyMjM2NDc2.jpg,['United Kingdom'],"When Enola Holmes-Sherlock's teen sister-discovers her mother missing, she sets off to find her, becoming a super-sleuth in her own right as she outwits her famous brother and unravels a dangerous conspiracy around a mysterious young Lord.",tt1502397,tt7556122,tt8936646,tt7737786,https://www.youtube.com/embed/v-pi-bYAWxo,https://Trailers.to/player/embed/imdb/tt7846844
16,tt2382320,Mourir peut attendre,Action,166554,2021.0,163.0,7.5,https://m.media-amazon.com/images/M/MV5BYWQ2NzQ1NjktMzNkNS00MGY1LTgwMmMtYTllYTI5YzNmMmE0XkEyXkFqcGdeQXVyMjM4NTM5NDY@.jpg,"['United Kingdom', 'United States']","James Bond has left active service. His peace is short-lived when Felix Leiter, an old friend from the CIA, turns up asking for help, leading Bond onto the trail of a mysterious villain armed with dangerous new technology",tt9376612,tt9777666,tt11083552,tt0870154,https://www.youtube.com/embed/N_gD9-Oa0fg,https://Trailers.to/player/embed/imdb/tt2382320
17,tt0293429,Mortal Kombat,Action,149452,2021.0,110.0,6.1,https://m.media-amazon.com/images/M/MV5BY2ZlNWIxODMtN2YwZi00ZjNmLWIyN2UtZTFkYmZkNDQyNTAyXkEyXkFqcGdeQXVyODkzNTgxMDg@.jpg,['United States'],MMA fighter Cole Young seeks out Earth's greatest champions in order to stand against the enemies of Outworld in a high stakes battle for the universe.,tt5034838,tt0870154,tt9777666,tt11083552,https://www.youtube.com/embed/lyP9xZatMYQ,https://Trailers.to/player/embed/imdb/tt0293429
18,tt7556122,The Old Guard,Action,148291,2020.0,125.0,6.7,https://m.media-amazon.com/images/M/MV5BNDJiZDliZDAtMjc5Yy00MzVhLThkY2MtNDYwNTQ2ZTM5MDcxXkEyXkFqcGdeQXVyMDA4NzMyOA@@.jpg,['United States'],A covert team of immortal mercenaries is suddenly exposed and must now fight to keep their identity a secret just as an unexpected new member is discovered,tt1502397,tt7846844,tt8936646,tt7737786,https://www.youtube.com/embed/khCUVWqW9BU,https://Trailers.to/player/embed/imdb/tt7556122
19,tt1502397,Bad Boys for Life,Action,146093,2020.0,124.0,6.6,https://m.media-amazon.com/images/M/MV5BMWU0MGYwZWQtMzcwYS00NWVhLTlkZTAtYWVjOTYwZTBhZTBiXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,"['United States', 'Mexico']",Miami detectives Mike Lowrey and Marcus Burnett must face off against a mother-and-son pair of drug lords who wreak vengeful havoc on their city,tt7846844,tt7556122,tt8936646,tt7737786,https://www.youtube.com/embed/-P-C6I-jZwQ,https://Trailers.to/player/embed/imdb/tt1502397
20,tt9620292,Promising Young Woman,Crime,137586,2020.0,113.0,7.5,https://m.media-amazon.com/images/M/MV5BOTgzMzE4MGItZDgxYS00ZGEwLWE3YTctZWY3ZDAyMTk0ZGU4XkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,"['United Kingdom', 'United States']","A young woman, traumatized by a tragic event in her past, seeks out vengeance against those who crossed her path",tt7395114,tt11382384,tt10530176,tt6571548,https://www.youtube.com/embed/Kq-skgq1yq8,https://Trailers.to/player/embed/imdb/tt9620292
21,tt9484998,Palm Springs,Comedy,135493,2020.0,90.0,7.4,https://m.media-amazon.com/images/M/MV5BYjk0MTgzMmQtZmY2My00NmE5LWExNGUtYjZkNTA3ZDkyMTJiXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,"['United States', 'Hong Kong']","Stuck in a time loop, two wedding guests develop a budding romance while living the same day over and over again",tt13143964,tt8110330,tt10288566,tt9893250,https://www.youtube.com/embed/CpBLtXduh_k,https://Trailers.to/player/embed/imdb/tt9484998
22,tt9770150,Nomadland,Drama,132824,2020.0,107.0,7.4,https://m.media-amazon.com/images/M/MV5BMDRiZWUxNmItNDU5Yy00ODNmLTk0M2ItZjQzZTA5OTJkZjkyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,['United States'],"A woman in her sixties, after losing everything in the Great Recession, embarks on a journey through the American West, living as a van-dwelling modern-day nomad",tt8332922,tt1070874,tt10272386,tt10633456,https://www.youtube.com/embed/sidutsmOJBw,https://Trailers.to/player/embed/imdb/tt9770150
23,tt13143964,"Borat, Nouvelle Mission Filmée",Comedy,131459,2020.0,95.0,6.6,https://m.media-amazon.com/images/M/MV5BNmY3OTdkOWEtNjc2ZC00OTZmLWI5OWItMjdjYjRkNTExNDNhXkEyXkFqcGdeQXVyMjkwOTAyMDU@.jpg,"['United Kingdom', 'United States']","Borat returns from Kazakhstan to America and this time he reveals more about the American culture, the COVID-19 pandemic and the political elections",tt9484998,tt9893250,tt8580274,tt10288566,https://www.youtube.com/embed/0Rsa4U8mqkw,https://Trailers.to/player/embed/imdb/tt13143964
24,tt7146812,En avant,Adventure,128352,2020.0,102.0,7.4,https://m.media-amazon.com/images/M/MV5BMTZlYzk3NzQtMmViYS00YWZmLTk5ZTEtNWE0NGVjM2MzYWU1XkEyXkFqcGdeQXVyNDg4NjY5OTQ@.jpg,['United States'],Two elven brothers embark on a quest to bring their father back for one day,tt12801262,tt7504726,tt7979580,tt2850386,https://www.youtube.com/embed/di1DPydyqdk,https://Trailers.to/player/embed/imdb/tt7146812
25,tt8110330,Dil Bechara,Comedy,125140,2020.0,101.0,8.2,https://m.media-amazon.com/images/M/MV5BNmI0MTliMTAtMmJhNC00NTJmLTllMzQtMDI3NzA1ODMyZWI1XkEyXkFqcGdeQXVyODE5NzE3OTE@.jpg,['India'],"The emotional journey of two hopelessly in love youngsters, a young girl, Kizie, suffering from cancer, and a boy, Manny, whom she meets at a support group",tt10288566,tt9484998,tt13143964,tt8580274,,https://Trailers.to/player/embed/imdb/tt8110330
26,tt9376612,Shang-Chi et la Légende des Dix Anneaux,Action,139320,2021.0,132.0,7.8,https://m.media-amazon.com/images/M/MV5BNTliYjlkNDQtMjFlNS00NjgzLWFmMWEtYmM2Mzc2Zjg3ZjEyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,"['United States', 'Australia']","Shang-Chi, the master of weaponry-based Kung Fu, is forced to confront his past after being drawn into the Ten Rings organization.']",tt10295212,tt11083552,tt5109280,tt2382320,https://www.youtube.com/embed/a0wjKp4qSzI,https://Trailers.to/player/embed/imdb/tt9376612
27,tt11083552,Un homme en colère,Action,121902,2021.0,119.0,7.1,https://m.media-amazon.com/images/M/MV5BNGVkOTlhOTktNjZiNS00NDg3LWIxMDAtZTY5Y2E0YjllN2IxXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,"['United Kingdom', 'United States']","The plot follows H, a cold and mysterious character working at a cash truck company responsible for moving hundreds of millions of dollars around Los Angeles each week",tt5109280,tt0870154,tt9376612,tt0293429,https://www.youtube.com/embed/W4OTAOhPOLk,https://Trailers.to/player/embed/imdb/tt11083552
28,tt5109280,Raya et le dernier dragon,Action,120440,2021.0,107.0,7.4,https://m.media-amazon.com/images/M/MV5BZWNiOTc4NGItNGY4YS00ZGNkLThkOWEtMDE2ODcxODEwNjkwXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,['United States'],"In a realm known as Kumandra, a re-imagined Earth inhabited by an ancient civilization, a warrior named Raya is determined to find the last dragon",tt11083552,tt9376612,tt7888964,tt0870154,https://www.youtube.com/embed/3UFWsEY8Hdc,https://Trailers.to/player/embed/imdb/tt5109280
29,tt0870154,Jungle Cruise,Action,121493,2021.0,127.0,6.6,https://m.media-amazon.com/images/M/MV5BNDE1MGRlNTQtZjc4ZC00MTI0LWEwY2MtODk1YTM2NmFmYTNmXkEyXkFqcGdeQXVyODk4OTc3MTY@.jpg,['United States'],Based on Disneyland's theme park ride where a small riverboat takes a group of travelers through a jungle filled with dangerous animals and reptiles but with a supernatural element.,tt11083552,tt0293429,tt9777666,tt5109280,https://www.youtube.com/embed/aYSy8guUUV0,https://Trailers.to/player/embed/imdb/tt0870154
30,tt9893250,I Care a Lot,Comedy,117337,2020.0,118.0,6.3,https://m.media-amazon.com/images/M/MV5BYWU2ZTRhNDMtMWYxMC00ZTVkLThjZmItZGY4MGU0YmZlMjJlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,"['United States', 'United Kingdom']",A crooked legal guardian who drains the savings of her elderly wards meets her match when a woman she tries to swindle turns out to be more than she first appears,tt8580274,tt13143964,tt9866072,tt10919380,https://www.youtube.com/embed/4lkCCo63nhM,https://Trailers.to/player/embed/imdb/tt9893250
31,tt10288566,Drunk,Comedy,116743,2020.0,117.0,7.8,https://m.media-amazon.com/images/M/MV5BOTNjM2Y2ZjgtMDc5NS00MDQ1LTgyNGYtYzYwMTAyNWQwYTMyXkEyXkFqcGdeQXVyMjE4NzUxNDA@.jpg,"['Denmark', 'Sweden', 'Netherlands']",Four high school teachers consume alcohol on a daily basis to see how it affects their social and professional lives,tt8110330,tt9484998,tt8580274,tt9686708,https://www.youtube.com/embed/frTIiEPn9ds,https://Trailers.to/player/embed/imdb/tt10288566
32,tt12801262,Luca,Adventure,116801,2021.0,95.0,7.5,https://m.media-amazon.com/images/M/MV5BZTQyNTU0MDktYTFkYi00ZjNhLWE2ODctMzBkM2U1ZTk3YTMzXkEyXkFqcGdeQXVyNTI4MzE4MDU@.jpg,['United States'],"On the Italian Riviera, an unlikely but strong friendship grows between a human being and a sea monster disguised as a human",tt7979580,tt7146812,tt5562070,tt14152756,https://www.youtube.com/embed/N6DY_IkzPCI,https://Trailers.to/player/embed/imdb/tt12801262
33,tt7395114,"Le Diable, tout le temps",Crime,115185,2020.0,138.0,7.1,https://m.media-amazon.com/images/M/MV5BZmE1NmVmN2EtMjZmZC00YzAyLWE4MWEtYjY5YmExMjUxODU1XkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,['United States'],Sinister characters converge around a young man devoted to protecting those he loves in a postwar backwoods town teeming with corruption and brutality,tt9620292,tt10016180,tt12567088,tt10530176,https://www.youtube.com/embed/EIzazUv2gtI,https://Trailers.to/player/embed/imdb/tt7395114
34,tt2222042,Love and Monsters,Action,111150,2020.0,109.0,7.0,https://m.media-amazon.com/images/M/MV5BYWVkMWEyMDUtZTVmOC00MTYxLWE1ZTUtNjk4M2IzMjY2OTIxXkEyXkFqcGdeQXVyMDk5Mzc5MQ@@.jpg,"['Canada', 'United States', 'Australia']","Seven years after he survived the monster apocalypse, lovably hapless Joel leaves his cozy underground bunker behind on a quest to reunite with his ex",tt3794354,tt6878306,tt7737786,tt6048922,https://www.youtube.com/embed/UU6WPMqTX5k,https://Trailers.to/player/embed/imdb/tt2222042
35,tt3794354,Sonic le film,Action,108228,2020.0,99.0,6.5,https://m.media-amazon.com/images/M/MV5BMDk5Yzc4NzMtODUwOS00NTdhLTg2MjEtZTkzZjc0ZWE2MzAwXkEyXkFqcGdeQXVyMTA3MTA4Mzgw.jpg,"['United States', 'Japan', 'Canada']","After discovering a small, blue, fast hedgehog, a small-town police officer must help him defeat an evil genius who wants to do experiments on him",tt8244784,tt2222042,tt7737786,tt8629748,https://www.youtube.com/embed/EwgM3sKaO54,https://Trailers.to/player/embed/imdb/tt3794354
36,tt10295212,Shershaah,Action,106923,2021.0,135.0,8.7,https://m.media-amazon.com/images/M/MV5BMjk1NzcwMDUtNDU4ZC00MzlhLTkzZjAtM2MxMTRjZGE0ODdhXkEyXkFqcGdeQXVyODE5NzE3OTE@.jpg,['India'],"The story of PVC awardee Indian soldier Capt. Vikram Batra, who shot to fame and became a household name during the Kargil War in 1999",tt9376612,tt5109280,tt2382320,tt11083552,,https://Trailers.to/player/embed/imdb/tt10295212
37,tt10272386,The Father,Drama,105566,2020.0,97.0,8.3,https://m.media-amazon.com/images/M/MV5BZGJhNWRiOWQtMjI4OS00ZjcxLTgwMTAtMzQ2ODkxY2JkOTVlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,"['United Kingdom', 'France']","A man refuses all assistance from his daughter as he ages. As he tries to make sense of his changing circumstances, he begins to doubt his loved ones, his own mind and even the fabric of his reality",tt9770150,tt10633456,tt10554232,tt8633462,https://www.youtube.com/embed/g0ox9ExOA1M,https://Trailers.to/player/embed/imdb/tt10272386
38,tt7737786,Greenland - Le dernier refuge,Action,102180,2020.0,119.0,6.4,https://m.media-amazon.com/images/M/MV5BMzcyMzU4MDUtM2JhOC00ZDg2LTg5MGMtZjc2OGMyMjhlMGE2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,"['United States', 'United Kingdom']",A family struggles for survival in the face of a cataclysmic natural disaster,tt8629748,tt6878306,tt3794354,tt2222042,https://www.youtube.com/embed/d4s9XNChIRk,https://Trailers.to/player/embed/imdb/tt7737786
39,tt10189514,Soorarai Pottru,Drama,95327,2020.0,153.0,9.1,https://m.media-amazon.com/images/M/MV5BOGVjYmM0ZWEtNTFjNi00MWZjLTk3OTItMmFjMDAzZWU1ZDVjXkEyXkFqcGdeQXVyMTI2Mzk1ODg0.jpg,['India'],"Nedumaaran Rajangam ""Maara"" sets out to make the common man fly and in the process takes on the world\'s most capital intensive industry and several enemies who stand in his way",tt10554232,tt11737772,tt1070874,tt10534500,,https://Trailers.to/player/embed/imdb/tt10189514
40,tt7069210,Conjuring: Sous l'emprise du Diable,Horror,93077,2021.0,112.0,6.3,https://m.media-amazon.com/images/M/MV5BOWRkOTYzZTQtMzQwNi00NDYwLTk4NjUtN2FjYTI4Y2UzM2RjXkEyXkFqcGdeQXVyODE5NzE3OTE@.jpg,"['United States', 'United Kingdom']",The Warrens investigate a murder that may be linked to a demonic possession,tt9701942,tt11423214,tt6243370,tt13446168,https://www.youtube.com/embed/z3PB6WAsaJo,https://Trailers.to/player/embed/imdb/tt7069210
41,tt8244784,The Hunt,Action,91701,2020.0,90.0,6.5,https://m.media-amazon.com/images/M/MV5BNjg4MjRhZjgtNTIxOS00MmRjLTg4NTEtNjBkNzkwZjAxMjMyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,"['United States', 'Japan']","Twelve strangers wake up in a clearing. They don't know where they are, or how they got there. They don't know they've been chosen - for a very specific purpose - The Hunt.",tt3794354,tt6048922,tt7638348,tt8629748,https://www.youtube.com/embed/sowGYbxTPgU,https://Trailers.to/player/embed/imdb/tt8244784
42,tt8580274,Eurovision Song Contest: The Story of Fire Saga,Comedy,86963,2020.0,123.0,6.5,https://m.media-amazon.com/images/M/MV5BYzRjYzA5NTQtOTE3MC00OTYzLWEzODItMzQxYWE1NDJkMDA0XkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,"['United States', 'Iceland', 'Canada']","When aspiring musicians Lars and Sigrit are given the opportunity to represent their country at the world's biggest song competition, they finally have a chance to prove that any dream worth having is a dream worth fighting for.""]",tt9893250,tt9214832,tt9686708,tt9866072,https://www.youtube.com/embed/7q6Co-nd0lM,https://Trailers.to/player/embed/imdb/tt8580274
43,tt6048922,USS Greyhound: La bataille de l'Atlantique,Action,85311,2020.0,91.0,7.0,https://m.media-amazon.com/images/M/MV5BZTFkZjYxNWItZmE2MC00MGE4LWIxYTgtZmIzOWM1YmI2YWEzXkEyXkFqcGdeQXVyMDM2NDM2MQ@@.jpg,"['United States', 'Canada', 'China']","Several months after the U.S. entry into World War II, an inexperienced U.S. Navy commander must lead an Allied convoy being stalked by a German submarine wolf pack",tt8244784,tt7638348,tt3794354,tt2222042,https://www.youtube.com/embed/K2_4gGDrxsA,https://Trailers.to/player/embed/imdb/tt6048922
44,tt9421570,The Guilty,Crime,83741,2021.0,90.0,6.3,https://m.media-amazon.com/images/M/MV5BZWI3NmEyYzAtNWY4OC00YWY4LTk2MjgtM2Y1NDdlZWE4ODgzXkEyXkFqcGdeQXVyODE5NzE3OTE@.jpg,['United States'],A demoted police officer assigned to a call dispatch desk is conflicted when he receives an emergency phone call from a kidnapped woman,tt3811906,tt10016180,tt8110232,tt11525644,https://www.youtube.com/embed/NaB_ERMAZu4,https://Trailers.to/player/embed/imdb/tt9421570
45,tt8629748,Spenser Confidential,Action,80734,2020.0,111.0,6.2,https://m.media-amazon.com/images/M/MV5BMTdkOTEwYjMtNDA1YS00YzVlLTg0NWUtMmQzNDZhYWUxZmIyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,['United States'],"When two Boston police officers are murdered, ex-cop Spenser teams up with his no-nonsense roommate, Hawk, to take down criminals",tt7737786,tt6878306,tt3794354,tt8244784,https://www.youtube.com/embed/bgKEoHNi3Uc,https://Trailers.to/player/embed/imdb/tt8629748
46,tt10554232,Dara iz Jasenovca,Drama,79789,2020.0,130.0,8.8,https://m.media-amazon.com/images/M/MV5BYjA2NWY5M2YtZTZiNi00Y2IxLTk0NzgtYjQxYjYxNjVkMjM1XkEyXkFqcGdeQXVyOTIxNTAyMzU@.jpg,['Serbia'],Follows the story of a young girl named Dara who is sent to a concentration camp in Croatia during World War 2,tt10189514,tt10272386,tt11737772,tt10633456,https://www.youtube.com/embed/7RDs2Vuw_AQ,https://Trailers.to/player/embed/imdb/tt10554232
47,tt10016180,Une affaire de détails,Crime,79916,2021.0,128.0,6.3,https://m.media-amazon.com/images/M/MV5BOGFlNTdmYWQtM2IzMi00YTY3LTlmMDQtZDI5NGQ5MjYzZmEwXkEyXkFqcGdeQXVyNjY1MTg4Mzc@.jpg,['United States'],"Kern County Deputy Sheriff Joe Deacon is sent to Los Angeles for what should have been a quick evidence-gathering assignment. Instead, he becomes embroiled in the search for a serial killer who is terrorizing the city",tt3811906,tt8110232,tt6571548,tt10696896,https://www.youtube.com/embed/aPDh6vip6yw,https://Trailers.to/player/embed/imdb/tt10016180
48,tt7979580,Les Mitchell contre les machines,Adventure,78524,2021.0,113.0,7.7,https://m.media-amazon.com/images/M/MV5BMjdkZjNjNDItYzc4MC00NTkxLTk1MWEtY2UyZjY5MjUwNDNkXkEyXkFqcGdeQXVyMTA1OTcyNDQ4.jpg,"['United States', 'Canada', 'Hong Kong']","A quirky, dysfunctional family's road trip is upended when they find themselves in the middle of the robot apocalypse and suddenly become humanity's unlikeliest last hope.",tt12801262,tt5562070,tt14152756,tt9243804,https://www.youtube.com/embed/agW52B5LYqw,https://Trailers.to/player/embed/imdb/tt7979580
49,tt6878306,La Mission,Action,77695,2020.0,118.0,6.8,https://m.media-amazon.com/images/M/MV5BMDNlNmVlNDItMjE3Yi00ZTA3LWIyOTktNDhhMGFlZjk5ZDQ0XkEyXkFqcGdeQXVyMDM2NDM2MQ@@.jpg,"['United States', 'China']","A Civil War veteran agrees to deliver a girl, taken by the Kiowa people years ago, to her aunt and uncle, against her will. They travel hundreds of miles and face grave dangers as they search for a place that either can call home",tt7737786,tt8629748,tt2222042,tt3794354,https://www.youtube.com/embed/zTZDb_iKooI,https://Trailers.to/player/embed/imdb/tt6878306
